Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"C1","10uF","C_0805_2012Metric",31.7500,18.5420,-90.0000,bottom
"C2","100nF","C_0805_2012Metric",31.2420,28.4480,-90.0000,bottom
"D1","BZV55C-5,6V","D_SMA",37.8460,21.3360,-90.0000,bottom
"R1","10k","R_0805_2012Metric",29.3080,34.0360,-90.0000,bottom
"R2","10k","R_0805_2012Metric",32.2580,34.0360,-90.0000,bottom
"R3","10k","R_0805_2012Metric",20.1695,13.4620,180.0000,bottom
"U1","MAX4734EUB+","MSOP-10_3x3mm_P0.5mm",22.8600,20.3200,180.0000,bottom
